Type,Air_temperature_K,Process_temperature_K,Rotational_speed_rpm,Torque_Nm,Tool_wear_min,Temp_diff,Torque_per_rpm,Real,Predito,Prob_Falha
L,301.3,310.3,1313,55.6,127,9.0,0.0423457730388101,0,0,0.8128062947581689
H,298.3,309.5,1427,54.3,89,11.199999999999989,0.038051857042720356,0,0,0.3964091902548443
L,300.6,310.2,1378,47.3,71,9.599999999999966,0.03432510885338583,0,0,0.3104982775379186
L,301.9,310.8,1465,44.3,57,8.900000000000034,0.03023890784980871,0,0,0.3167003954174756
L,302.3,310.9,1587,36.6,20,8.599999999999966,0.023062381852537454,0,0,0.15842899439109792
M,297.8,307.6,1352,49.4,102,9.800000000000011,0.036538461538434513,0,0,0.40669254196603183
M,298.8,309.1,1368,49.1,117,10.300000000000011,0.03589181286547084,0,0,0.37340824241501014
L,303.5,312.7,1694,27.3,40,9.199999999999989,0.01611570247932933,0,0,0.07287755274653357
L,298.6,310.1,1439,49.9,17,11.5,0.03467685892978827,0,0,0.1181125190130007
L,300.6,310.2,1519,44.6,69,9.599999999999966,0.02936142198813077,0,0,0.2919963379205057
L,301.4,311.0,1533,45.8,125,9.600000000000023,0.029876060013026826,0,0,0.48502066115517656
M,298.0,308.7,1392,53.4,104,10.699999999999989,0.03836206896548968,0,0,0.4540485746376346
L,300.2,310.2,1378,43.9,193,10.0,0.031857764876609684,0,0,0.4234307165354998
M,300.9,311.5,1836,21.8,12,10.600000000000023,0.011873638344220113,0,0,0.025365274501437593
L,303.3,312.5,1968,20.6,130,9.199999999999989,0.01046747967479143,0,0,0.30107313963460547
M,302.6,311.6,1227,68.2,187,9.0,0.05558272208634427,1,1,0.9881070952964813
M,304.1,313.2,1410,42.4,155,9.099999999999966,0.030070921985794277,0,0,0.4336701980695738
L,300.1,309.7,1441,40.1,46,9.599999999999966,0.02782789729352684,0,0,0.11362911435419182
M,299.2,308.4,1396,48.7,13,9.199999999999989,0.034885386819459255,0,0,0.2748917784434769
L,295.8,306.4,1325,56.2,65,10.599999999999966,0.042415094339590634,0,0,0.46059255026120005
M,297.4,309.3,1622,35.0,123,11.900000000000034,0.021578298397027386,0,0,0.06015488560086232
L,298.8,310.0,1423,42.1,154,11.199999999999989,0.029585382993654544,0,0,0.16295472806200773
M,300.4,311.6,1518,36.4,53,11.200000000000045,0.023978919631077747,0,0,0.03802765746973347
L,298.4,308.9,1628,34.9,93,10.5,0.02143734643733327,0,0,0.10171595911842009
L,302.1,310.9,1477,41.4,184,8.799999999999955,0.028029790115079195,0,0,0.5568373685767938
L,300.1,311.4,1910,23.0,153,11.299999999999955,0.012041884816747622,0,0,0.11975878650307638
M,298.3,309.5,1543,49.9,199,11.199999999999989,0.03233959818533225,0,0,0.5739844344671454
M,301.3,310.9,1512,36.9,159,9.599999999999966,0.024404761904745765,0,0,0.2502561044345883
H,298.5,308.9,1500,40.3,207,10.399999999999977,0.026866666666648754,0,0,0.3427116527571345
L,298.2,308.3,1805,31.6,96,10.100000000000023,0.017506925207746535,0,0,0.18430334139025506
M,297.4,308.0,1440,42.4,190,10.600000000000023,0.029444444444423998,0,0,0.296406771029627
M,300.4,311.4,1352,57.3,116,11.0,0.04238165680470238,0,0,0.6038725822282054
L,301.4,310.8,1770,24.1,112,9.400000000000034,0.013615819209031856,0,0,0.12442356718299209
L,298.5,308.2,1595,32.3,46,9.699999999999989,0.020250783699046863,0,0,0.06273947421916808
M,297.8,307.4,1438,43.6,141,9.599999999999966,0.030319888734332185,0,0,0.35449455373304545
H,299.8,310.9,1427,47.2,168,11.099999999999966,0.03307638402240149,0,0,0.35424697819921597
M,299.2,308.5,1526,37.3,135,9.300000000000011,0.024442988204440075,0,0,0.24764028239117336
M,295.8,306.6,1480,43.2,92,10.800000000000011,0.02918918918916947,0,0,0.14005453327581227
H,297.3,308.8,1499,44.2,134,11.5,0.02948632421612443,0,0,0.17897427045451367
L,304.0,313.0,1397,42.4,113,9.0,0.030350751610572404,0,0,0.33990434332913144
M,296.8,307.9,1409,44.3,145,11.099999999999966,0.03144073811211395,0,0,0.19278367581432806
M,301.0,309.7,1511,39.3,146,8.699999999999989,0.026009265387143606,0,0,0.41102518314261927
L,300.7,309.5,1479,43.6,240,8.800000000000011,0.02947937795805985,0,0,0.7541934975624224
L,298.8,308.8,1991,20.7,59,10.0,0.01039678553490186,0,0,0.11747630261427773
M,302.7,311.1,1297,60.7,125,8.400000000000034,0.04680030840397317,1,1,0.9362294091095765
L,301.9,311.0,1353,43.8,130,9.100000000000023,0.032372505543213324,0,0,0.3850369016301459
L,298.8,309.9,1525,39.7,77,11.099999999999966,0.026032786885228833,0,0,0.08110650682935817
L,301.8,310.9,1521,39.3,197,9.099999999999966,0.025838264299785772,0,0,0.5042111843338679
H,303.1,311.3,1494,42.7,221,8.199999999999989,0.028580990629164273,0,0,0.7762393487467188
L,298.4,308.0,1540,37.8,7,9.600000000000023,0.024545454545438605,0,0,0.07535917572400841
M,297.6,308.5,1848,23.7,37,10.899999999999977,0.012824675324668385,0,0,0.03414941672127247
L,297.1,308.5,1483,46.9,203,11.399999999999977,0.03162508428858286,0,0,0.4049133072189501
M,299.9,309.5,1372,56.2,133,9.600000000000023,0.04096209912533458,0,0,0.7768962744480492
L,301.9,310.7,1480,47.1,68,8.800000000000011,0.03182432432430282,0,0,0.46722068173579034
L,298.0,307.6,1385,45.0,158,9.600000000000023,0.03249097472921842,0,0,0.4253386461991741
L,301.5,310.7,1618,35.5,218,9.199999999999989,0.021940667490715736,0,0,0.5045375501454107
L,300.2,311.6,1375,56.9,155,11.400000000000034,0.041381818181788085,0,0,0.6362910540748599
M,300.7,310.8,1452,47.9,77,10.100000000000023,0.03298898071623072,0,0,0.3094729244683662
H,299.2,310.8,1761,30.4,180,11.600000000000023,0.017262918796128755,0,0,0.1365501742776128
L,298.1,308.0,1626,36.5,83,9.899999999999977,0.02244772447723097,0,0,0.15109562694244744
M,303.7,312.9,1566,32.6,9,9.199999999999989,0.02081736909321787,0,0,0.05828976646856318
L,297.7,309.0,1538,43.2,30,11.300000000000011,0.028088426527940125,0,0,0.07489072333751508
L,297.6,307.2,1486,40.6,42,9.599999999999966,0.027321668909806647,0,0,0.12589131128341702
H,302.3,311.1,1543,37.5,73,8.800000000000011,0.024303305249498183,0,0,0.21786777777155197
L,298.0,308.7,1462,48.2,204,10.699999999999989,0.03296853625168744,0,0,0.5511134308148502
M,301.3,311.1,1581,30.9,31,9.800000000000011,0.019544592030348168,0,0,0.04166089986638264
L,298.8,309.6,1613,27.7,143,10.800000000000011,0.017172969621812043,0,0,0.05323052643582288
L,298.0,307.3,1424,46.5,185,9.300000000000011,0.03265449438199954,0,0,0.6186212332856845
M,296.9,308.0,1641,33.3,67,11.100000000000023,0.020292504570371545,0,0,0.04638743365519361
M,299.8,310.5,1375,53.9,110,10.699999999999989,0.03919999999997149,0,0,0.4957984985830853
M,297.7,307.2,1372,52.8,33,9.5,0.03848396501454921,0,0,0.4135996678005344
L,301.0,312.2,1602,35.9,67,11.199999999999989,0.02240948813981123,0,0,0.058494849578677274
L,297.4,308.5,1761,27.2,76,11.100000000000023,0.015445769449167833,0,0,0.043518121503289056
L,300.4,311.2,1705,28.7,20,10.800000000000011,0.016832844574770186,0,0,0.02837268119946876
H,300.8,312.1,1527,35.1,164,11.300000000000011,0.02298624754418927,0,0,0.09578118104914816
L,298.1,308.2,1521,39.3,151,10.099999999999966,0.025838264299785772,0,0,0.24104715321418124
M,300.7,310.5,1863,22.2,111,9.800000000000011,0.011916264090170737,0,0,0.1266659764636941
M,302.0,310.6,1535,38.6,34,8.600000000000023,0.025146579804543878,0,0,0.18686140807667923
H,297.0,308.4,1305,54.6,168,11.399999999999977,0.041839080459738054,0,0,0.5514355030792542
M,299.3,310.7,1440,45.5,146,11.399999999999977,0.03159722222220028,0,0,0.21818093063296273
L,300.3,310.5,1522,39.1,217,10.199999999999989,0.02568988173454291,0,0,0.381172490981549
L,297.0,308.1,1455,43.5,122,11.100000000000023,0.029896907216474297,0,0,0.16076885027953383
L,300.1,311.3,1470,45.2,40,11.199999999999989,0.030748299319706976,0,0,0.0996878351846639
L,302.5,312.0,1495,38.8,186,9.5,0.02595317725750772,0,0,0.38124603001828383
L,297.3,308.6,1446,50.1,144,11.300000000000011,0.03464730290454036,0,0,0.367712809102393
L,300.0,311.5,1591,32.0,79,11.5,0.020113136392193517,0,0,0.03091742471279937
M,300.8,311.4,1732,26.9,45,10.599999999999966,0.01553117782909034,0,0,0.037136414281167
L,300.6,312.0,1490,42.2,3,11.399999999999977,0.028322147650987707,0,0,0.04357634581668322
L,297.8,309.7,1935,22.1,171,11.899999999999977,0.011421188630485055,0,0,0.10254472570239792
L,297.4,308.3,1632,33.5,39,10.900000000000034,0.02052696078430115,0,0,0.0399276771027984
M,297.8,307.8,1543,43.7,8,10.0,0.02832145171741522,0,0,0.1292519235765693
L,303.6,311.7,1546,38.5,64,8.099999999999966,0.02490297542042374,0,0,0.31594150475139104
L,299.3,310.5,1281,59.8,15,11.199999999999989,0.04668227946912827,0,0,0.41829004043844714
L,297.0,307.6,1680,35.8,20,10.600000000000023,0.021309523809511125,0,0,0.06385639382414937
L,301.0,310.9,1740,28.9,129,9.899999999999977,0.016609195402289303,0,0,0.1634857220543174
L,299.0,308.3,1441,44.0,48,9.300000000000011,0.03053435114501698,0,0,0.2174910392610758
L,297.5,308.9,1596,30.7,5,11.399999999999977,0.019235588972419025,0,0,0.01233682404674481
L,300.5,311.4,1556,45.3,58,10.899999999999977,0.029113110539827045,0,0,0.17428281790752095
M,300.8,310.5,1409,50.6,141,9.699999999999989,0.03591199432218885,0,0,0.6090848882721165
L,301.8,310.7,1547,41.7,72,8.899999999999977,0.026955397543615416,0,0,0.32286078713284466
M,298.6,310.2,1328,50.5,12,11.599999999999966,0.038027108433706304,0,0,0.09839429517904982
H,297.5,308.5,1671,28.0,158,11.0,0.0167564332734789,0,0,0.07336725506868966
L,297.8,308.8,1621,36.1,68,11.0,0.02227020357802451,0,0,0.06801306551646737
L,298.7,310.3,1451,40.0,86,11.600000000000023,0.027567195037885895,0,0,0.055532129230337755
M,297.5,308.1,1480,42.4,112,10.600000000000023,0.02864864864862929,0,0,0.17283773048003595
M,300.1,310.1,1501,39.3,195,10.0,0.026182544970002542,0,0,0.33866620063731323
L,298.5,309.4,1418,45.1,148,10.899999999999977,0.03180535966147263,0,0,0.2549236213268391
M,298.7,308.4,1507,45.7,192,9.699999999999989,0.030325149303231373,0,0,0.6006682150267094
M,300.7,309.5,1352,44.0,126,8.800000000000011,0.03254437869820078,0,0,0.4127608929057411
M,298.6,309.6,1635,29.7,9,11.0,0.01816513761466779,0,0,0.017109676518894112
L,298.9,309.8,1396,49.0,13,10.900000000000034,0.03510028653292615,0,0,0.1286842249250431
M,299.2,308.4,1529,43.0,50,9.199999999999989,0.028122956180491744,0,0,0.24857099135495767
L,302.4,310.2,1578,31.2,139,7.800000000000011,0.019771863117858193,0,0,0.3229535604561282
M,300.9,309.7,1394,48.8,192,8.800000000000011,0.03500717360112266,0,0,0.7690794399233337
L,302.5,312.1,1534,38.6,3,9.600000000000023,0.025162972620583337,0,0,0.08643775272161934
L,297.4,308.4,1394,50.1,213,11.0,0.0359397417503329,0,0,0.5667923121024429
L,297.9,308.0,1954,21.1,42,10.100000000000023,0.010798362333668989,0,0,0.07879277170802428
L,296.6,307.3,1474,40.0,158,10.699999999999989,0.027137042062396786,0,0,0.17935405674992913
L,303.5,312.8,1524,39.4,96,9.300000000000011,0.025853018372686446,0,0,0.2500877772076231
H,298.4,308.2,1478,43.5,206,9.800000000000011,0.0294316644113468,0,0,0.5247607442435912
H,302.1,310.1,1844,24.6,171,8.0,0.013340563991315977,0,0,0.4992512922232693
L,300.3,309.3,1345,53.5,192,9.0,0.03977695167283288,0,1,0.857235011192585
H,303.6,312.5,1375,54.0,186,8.899999999999977,0.03927272727269871,0,1,0.8782489271400554
H,301.4,310.4,1610,38.6,16,9.0,0.023975155279488215,0,0,0.16826023640828747
L,299.0,310.1,1886,21.2,13,11.100000000000023,0.011240721102857242,0,0,0.023418051234679552
M,300.1,309.2,1687,27.7,95,9.099999999999966,0.01641967990514735,0,0,0.11999721510673783
L,301.6,310.6,1222,70.0,62,9.0,0.05728314238947849,0,1,0.9690421029887657
L,302.0,310.6,1325,55.3,192,8.600000000000023,0.04173584905657227,0,1,0.913581409181417
H,298.8,310.3,1708,27.1,78,11.5,0.015866510538632396,0,0,0.027433319805483032
L,299.6,310.9,1716,28.5,117,11.299999999999955,0.01660839160838193,0,0,0.05750605630369115
H,303.5,311.7,1584,32.7,143,8.199999999999989,0.020643939393926364,0,0,0.33843360967088765
L,301.5,310.8,1785,25.5,120,9.300000000000011,0.014285714285706283,0,0,0.17562792042269926
L,303.3,311.3,1350,48.1,32,8.0,0.03562962962960324,1,0,0.4716690776295753
H,296.9,307.8,1549,37.8,104,10.900000000000034,0.02440284054226959,0,0,0.09479331281630597
M,296.2,307.2,1633,31.1,0,11.0,0.01904470300060071,0,0,0.01759945728025257
L,298.2,308.4,1512,34.9,181,10.199999999999989,0.023082010581995317,0,0,0.17264237465415186
M,298.4,308.0,1416,38.2,198,9.600000000000023,0.026977401129924455,1,0,0.29107899766632533
L,301.0,311.0,1634,31.2,182,10.0,0.019094247246010346,0,0,0.2041053910243409
H,297.4,308.6,1461,40.1,126,11.200000000000045,0.027446954140980532,0,0,0.10334559304398594
L,297.4,308.5,1477,40.7,74,11.100000000000023,0.027555856465790417,0,0,0.07538441882238041
M,295.7,306.3,1347,50.4,46,10.600000000000023,0.03741648106901454,0,0,0.20888127157892664
M,303.8,312.9,1815,27.8,66,9.099999999999966,0.01531680440770506,0,0,0.18048065882450512
L,296.7,307.4,1535,34.6,114,10.699999999999989,0.022540716612363166,0,0,0.0721074820885422
M,304.3,313.4,1624,32.1,53,9.099999999999966,0.01976600985220458,0,0,0.11374042139530118
L,299.8,310.8,1553,32.2,161,11.0,0.020734063103656965,0,0,0.0807112521176004
L,301.5,310.7,1942,20.5,155,9.199999999999989,0.010556127703393122,0,0,0.3113799966836442
H,302.1,311.2,1598,37.9,148,9.099999999999966,0.02371714643302646,0,0,0.40203019960481146
M,301.1,310.7,1367,43.4,111,9.599999999999966,0.031748354059962146,0,0,0.2610547190882025
H,298.9,308.8,1621,32.7,75,9.900000000000034,0.02017273288092525,0,0,0.08837300884115085
H,299.7,309.2,1456,40.6,182,9.5,0.027884615384596235,0,0,0.3891980640247399
L,298.2,307.8,1528,31.1,194,9.600000000000023,0.020353403141347936,0,0,0.17299655069108946
L,300.2,309.4,1558,38.3,51,9.199999999999989,0.024582798459547764,0,0,0.16466331990313604
L,299.0,310.2,1372,48.0,174,11.199999999999989,0.03498542274049928,0,0,0.35537245540337214
L,298.9,310.6,1387,52.7,2,11.700000000000045,0.037995674116771454,0,0,0.1274423918751091
M,302.4,311.1,1443,51.8,178,8.700000000000045,0.03589743589741102,0,1,0.8467151500727437
M,299.8,309.2,1372,58.2,65,9.399999999999977,0.04241982507285538,0,0,0.7255394148730515
M,298.9,309.6,1567,34.5,204,10.700000000000045,0.022016592214408413,0,0,0.1887605470961589
L,301.5,310.6,1453,44.0,208,9.100000000000023,0.030282174810715566,0,0,0.6487355163776748
H,304.2,313.5,1627,32.2,91,9.300000000000011,0.019791026428998288,0,0,0.15129336450974604
H,302.2,310.9,1415,48.4,185,8.699999999999989,0.034204946996442255,0,0,0.7716226766870597
L,298.7,310.2,1566,33.1,68,11.5,0.02113665389526109,0,0,0.027973098174592627
L,301.8,309.6,1432,43.7,138,7.800000000000011,0.030516759776515006,0,0,0.6342312987709005
M,301.1,312.3,1852,25.9,131,11.199999999999989,0.013984881209495688,0,0,0.10345820138530334
M,299.0,310.0,1341,58.9,126,11.0,0.043922445935836,0,0,0.6802781307142003
L,301.5,311.1,1458,41.4,123,9.600000000000023,0.028395061728375585,0,0,0.27700752533901735
L,301.3,310.9,1509,41.7,16,9.599999999999966,0.027634194830995606,0,0,0.13190535497467096
L,301.5,310.4,1425,54.4,7,8.899999999999977,0.03817543859646444,0,0,0.5413669882638193
L,297.5,308.7,1407,42.5,145,11.199999999999989,0.030206112295643066,0,0,0.149077898867985
L,300.7,310.8,1619,34.9,57,10.100000000000023,0.021556516368115158,0,0,0.09068790142914024
L,299.3,309.3,1528,37.8,45,10.0,0.024738219895271765,0,0,0.08567634449143888
H,296.9,307.9,1547,32.6,79,11.0,0.021073044602442748,0,0,0.03443253352566697
L,302.6,311.9,1453,39.1,84,9.299999999999955,0.02690984170679497,0,0,0.17754969664185394
L,298.6,310.1,1721,27.2,5,11.5,0.015804764671693314,0,0,0.013935983757353516
L,302.5,310.3,1551,37.3,168,7.800000000000011,0.02404900064472982,0,0,0.5792703362261936
H,303.6,312.4,1480,50.7,2,8.799999999999955,0.03425675675673361,0,0,0.43923474936577867
M,301.6,311.0,1431,42.3,129,9.399999999999977,0.029559748427652296,0,0,0.32367974328135213
M,297.4,308.4,1441,46.8,116,11.0,0.03247744621788169,0,0,0.23185035878446056
H,296.7,307.4,1661,34.2,109,10.699999999999989,0.020590006020457203,0,0,0.10768391167854985
H,297.1,308.4,1654,31.4,171,11.299999999999955,0.018984280532032053,0,0,0.09833385464548935
L,304.2,313.6,1469,40.0,154,9.400000000000034,0.027229407760362676,0,0,0.347829591767552
L,302.0,310.8,1615,29.0,235,8.800000000000011,0.01795665634673811,1,0,0.3864172758243286
L,297.6,308.7,1319,50.9,141,11.099999999999966,0.038589840788446864,0,0,0.3762679775032702
M,302.4,311.9,1398,50.1,188,9.5,0.035836909871219,0,0,0.7304641248506831
M,302.0,311.2,1558,39.1,179,9.199999999999989,0.02509627727854615,0,0,0.46466705883960624
L,300.0,309.0,1454,51.7,2,9.0,0.035557083906440475,0,0,0.41320728560041503
M,301.0,311.1,1420,47.4,167,10.100000000000023,0.033380281690117336,0,0,0.5008312034712682
M,304.1,313.3,1725,28.3,177,9.199999999999989,0.016405797101439766,0,0,0.30646862104716527
L,303.0,312.3,1533,38.5,134,9.300000000000011,0.025114155251125172,0,0,0.30823993801298954
L,302.0,311.1,1406,50.5,187,9.100000000000023,0.03591749644378669,0,0,0.7878256793071462
L,298.9,308.7,1729,26.6,73,9.800000000000011,0.015384615384606488,0,0,0.07135409232225695
H,300.7,309.5,2007,19.7,2,8.800000000000011,0.00981564524164932,0,0,0.13319831878708216
L,301.6,310.6,1506,43.4,222,9.0,0.028818061088958288,0,0,0.7081646991059681
H,302.6,312.0,1657,29.3,37,9.399999999999977,0.01768255884126875,0,0,0.06671173989056262
L,298.8,308.6,1511,36.1,157,9.800000000000011,0.023891462607528863,0,0,0.1984378314261532
L,300.2,309.7,1421,44.6,17,9.5,0.031386347642483194,0,0,0.16061047983173046
L,303.4,312.9,1389,54.1,109,9.5,0.038948884089244816,0,0,0.6978635812980961
L,298.4,309.1,1417,40.6,121,10.700000000000045,0.02865208186307082,0,0,0.12463557387433669
H,301.0,310.1,1454,44.1,217,9.100000000000023,0.030330123796402802,0,0,0.6713365665684676
L,296.6,307.4,1504,45.8,58,10.799999999999955,0.03045212765955422,0,0,0.15783596242042724
L,301.4,310.5,1380,48.4,131,9.100000000000023,0.03507246376809053,0,0,0.5815610108136027
L,296.0,306.7,1917,21.0,127,10.699999999999989,0.010954616588413691,0,0,0.09957377387976342
L,300.4,311.3,1495,51.2,175,10.900000000000034,0.03424749163877308,0,0,0.5905475622737781
M,297.3,308.3,1301,39.6,5,11.0,0.030438124519576913,0,0,0.02081324173889363
M,297.9,307.6,1609,30.3,64,9.700000000000045,0.01883157240520893,0,0,0.059340214291707646
M,297.4,308.3,1550,47.8,18,10.900000000000034,0.03083870967739946,0,0,0.15022222684258094
L,299.1,308.6,1555,36.6,104,9.5,0.02353697749194628,0,0,0.17879687256810603
L,298.0,308.6,1430,57.0,43,10.600000000000023,0.039860139860111984,0,0,0.46684481246069615
M,301.7,310.5,1724,33.0,171,8.800000000000011,0.019141531322494697,0,0,0.4750593690901183
L,303.3,311.4,1511,43.4,65,8.099999999999966,0.028722700198525002,0,0,0.45581424447086216
L,303.5,311.6,1465,48.7,60,8.100000000000023,0.03324232081908994,0,0,0.6086500499313039
M,298.8,309.6,1692,31.9,167,10.800000000000011,0.018853427895969943,0,0,0.1553666688424783
L,301.6,310.6,1418,43.9,129,9.0,0.03095909732014742,0,0,0.4345966058545313
M,298.8,310.0,1484,44.9,80,11.199999999999989,0.030256064690006565,0,0,0.1371493074165618
L,297.8,309.3,2015,20.1,161,11.5,0.009975186104213413,0,0,0.14538401258686037
L,301.4,311.1,1800,26.0,135,9.700000000000045,0.01444444444443642,0,0,0.185169698489925
L,298.8,308.6,1631,32.4,38,9.800000000000011,0.019865113427333006,0,0,0.06530600814822488
L,300.3,309.6,1435,45.4,181,9.300000000000011,0.03163763066199886,0,0,0.5869672484688101
L,303.5,311.7,1620,31.0,141,8.199999999999989,0.01913580246912399,0,0,0.31822426914361923
M,298.8,309.7,1453,47.7,101,10.899999999999977,0.03282863041979847,0,0,0.2503428877033487
M,301.7,309.8,1284,68.2,111,8.100000000000023,0.05311526479746642,1,1,0.98203479979046
M,302.4,310.4,1463,42.2,139,8.0,0.028844839371135446,0,0,0.5723620547242195
L,298.5,309.5,1547,33.1,68,11.0,0.021396250808001685,0,0,0.03424703926282516
L,297.3,308.4,1513,40.5,25,11.099999999999966,0.02676801057499883,0,0,0.050438934727924184
M,300.2,309.5,1642,28.8,92,9.300000000000011,0.017539585870878477,0,0,0.0978139008827887
L,301.3,311.0,1418,41.9,208,9.699999999999989,0.029548660084605397,0,0,0.45847690804546515
L,300.2,311.4,1331,49.8,143,11.199999999999989,0.03741547708487046,0,0,0.34205488078541996
M,296.2,307.0,2119,18.3,159,10.800000000000011,0.008636149126942598,0,0,0.2745750491192099
L,302.4,311.5,1505,37.9,79,9.100000000000023,0.02518272425247496,0,0,0.18635787644151355
L,297.8,309.7,1547,37.3,25,11.899999999999977,0.02411118293469676,0,0,0.02327176016294747
M,298.2,308.3,1639,33.3,191,10.100000000000023,0.02031726662597906,0,0,0.24874451064868117
H,303.8,313.2,1381,52.4,140,9.399999999999977,0.037943519188966005,0,0,0.7210497043387726
H,304.1,313.2,1586,34.6,139,9.099999999999966,0.021815889028990027,0,0,0.2779161367810346
M,302.5,311.0,1563,35.6,190,8.5,0.022776711452320682,0,0,0.4802644372349663
M,303.4,311.8,1341,47.0,210,8.400000000000034,0.035048471290055894,1,0,0.7872304362303848
H,297.7,308.2,1489,43.0,151,10.5,0.028878441907300954,0,0,0.2784154627979109
L,299.7,309.2,1412,45.4,147,9.5,0.03215297450422652,0,0,0.45178556799666075
L,299.8,309.7,1457,51.9,89,9.899999999999977,0.035621139327360586,0,0,0.5160338906996882
L,298.9,308.7,1504,41.8,165,9.800000000000011,0.027792553191470882,0,0,0.3790458231781731
L,300.7,310.6,1616,29.6,47,9.900000000000034,0.018316831683156985,0,0,0.0458856660219159
L,299.3,309.1,1388,45.5,123,9.800000000000011,0.03278097982706572,0,0,0.3385475937047788
L,301.3,310.7,1761,24.3,174,9.399999999999977,0.013798977853484499,0,0,0.20971513650907223
M,296.9,307.7,2008,17.5,3,10.800000000000011,0.008715139442226736,0,0,0.03245497451980613
L,300.1,309.2,1441,42.9,148,9.099999999999966,0.029770992366391552,0,0,0.43702089359054863
L,301.3,310.6,1440,53.8,90,9.300000000000011,0.037361111111085164,0,0,0.6741851956589241
L,302.0,310.6,1392,50.0,84,8.600000000000023,0.035919540229859256,0,0,0.6037636287709639
H,298.5,309.0,1531,30.8,212,10.5,0.020117570215532257,0,0,0.12670400400857326
L,297.5,308.8,1530,37.8,157,11.300000000000011,0.024705882352925028,0,0,0.11991591309872218
H,297.3,308.7,1569,33.9,93,11.399999999999977,0.02160611854683135,0,0,0.0417655958014494
M,297.5,309.5,1553,42.4,60,12.0,0.0273019961364924,0,0,0.0627869426507078
L,299.1,308.8,1413,42.1,86,9.699999999999989,0.029794762915760938,0,0,0.18468654388421457
L,302.1,310.1,1543,35.8,164,8.0,0.02320155541152093,0,0,0.4756755549733503
L,301.0,310.9,1296,54.9,69,9.899999999999977,0.042361111111078424,0,0,0.549136988531192
M,302.0,310.9,1352,55.5,59,8.899999999999977,0.0410502958579578,0,0,0.691184137985692
M,298.3,308.4,1486,44.2,196,10.099999999999966,0.029744279946144186,0,0,0.4801895227002442
L,298.2,308.2,1469,43.0,88,10.0,0.029271613342389875,0,0,0.20305315023520215
L,300.4,311.8,1405,47.9,58,11.400000000000034,0.03409252669036719,0,0,0.1350843512593052
M,303.8,312.7,1488,41.3,175,8.899999999999977,0.027755376344067367,0,0,0.5282964746724218
L,298.2,307.5,1470,51.3,180,9.300000000000011,0.03489795918364973,0,0,0.781244551556807
L,304.3,313.5,1802,25.4,170,9.199999999999989,0.014095449500547115,0,0,0.3076126369870982
L,300.6,310.4,1556,37.7,122,9.799999999999955,0.02422879177376335,0,0,0.21158329641564164
M,296.9,307.5,1332,51.1,121,10.600000000000023,0.03836336336333456,0,0,0.3980635964290136
L,300.5,311.4,1400,45.1,29,10.899999999999977,0.03221428571426271,0,0,0.08962141605390442
L,298.8,308.9,1461,47.9,206,10.099999999999966,0.03278576317588447,0,0,0.6346217714069127
M,298.8,309.7,1499,40.3,154,10.899999999999977,0.026884589726466387,0,0,0.17909701477537932
M,299.3,308.5,1304,60.6,8,9.199999999999989,0.046472392638001174,0,0,0.7067524175565025
H,297.9,307.3,1663,28.7,7,9.400000000000034,0.01725796752855246,0,0,0.04242067157074304
L,300.8,311.3,1498,40.2,73,10.5,0.026835781041370604,0,0,0.11037689243575012
M,298.1,307.9,1446,42.8,121,9.799999999999955,0.029598893499287966,0,0,0.26457222367174743
M,302.4,311.9,1422,46.4,194,9.5,0.032630098452860315,0,0,0.6279821750270053
M,297.9,309.0,1970,21.6,37,11.100000000000023,0.010964467005070578,0,0,0.04880595679700791
